date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,mi,cv.time,cv.network,file.name
20140827,MW1007-100,7,A5,Acetaminophen,1,uM,0.730597698,2.08125,0.047316794,65.9008,0.489933333,36.08273333,16,15,23,13.7826087,0.211467313,7.817095152,34.36363636,0.054659601,35.82608696,0.139796177,0.001672384,0.444164678,2.156065086,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,A6,Acetaminophen,3,uM,0.484061695,1.215,0.046414931,61.40646154,0.549076923,47.53376923,16,13,15,13.33333333,0.222365079,7.216494845,57.83571429,0.066078605,33.6,0.117372029,0.001215113,0.522246196,1.536920749,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,A7,Acetaminophen,10,uM,0.662715392,1.284,0.063342221,36.752625,0.48625,47.0325,10,8,9,8.555555556,0.196356922,1.760104302,104.4875,0.030223938,12,0.029333663,0.000213452,0.695881877,1.117839564,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,A8,Acetaminophen,30,uM,0.686225376,1.38,0.06634101,45.040375,0.57625,38.489125,10,8,7,9.857142857,0.180820578,2.084659453,109.4083333,0.040399955,18.71428571,0.043419342,0.000222892,0.770257432,1.705401043,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B1,Bisphenol A,0,uM,0.838770952,1.997142857,0.045851805,59.48130769,0.538769231,34.32423077,14,13,26,13.92307692,0.235859661,8.277090364,33.754,0.08539607,33.96153846,0.121445968,0.001461257,0.550756704,1.342072691,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B2,Bisphenol A,0.03,uM,0.726369783,1.894285714,0.054361646,67.43683333,0.655083333,29.64133333,14,12,33,10.12121212,0.225395924,8.057335216,26.3453125,0.090113173,22.48484848,0.081591531,0.001701566,0.748352949,1.179988223,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B3,Bisphenol A,0.1,uM,0.584422711,1.572,0.049259509,61.09230769,0.513538462,41.36,15,13,24,12.08333333,0.203953373,7.438330171,36.25652174,0.066733729,24.5,0.117545076,0.001207174,0.452021675,1.730857004,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B4,Bisphenol A,0.3,uM,0.689034745,1.51,0.048834197,71.64742857,0.746571429,29.20042857,12,7,23,9.826086957,0.227895963,8.166799893,39.21363636,0.089925843,26.65217391,0.071082066,0.001510222,0.704274006,1.558099839,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B5,Bisphenol A,1,uM,0.560358246,1.104,0.049491997,63.76114286,0.432428571,43.42442857,10,7,12,9.166666667,0.209107143,4.061110037,71.93636364,0.03508259,17.5,0.055838516,0.000373369,0.607365104,1.760329967,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B6,Bisphenol A,3,uM,0.303337936,1.008,0.029770356,63.26576923,0.255230769,57.70861538,15,13,17,13.94117647,0.171887467,16.95821186,53.196875,0.01897747,41.05882353,0.190469418,0.001498106,0.396094042,0.920502308,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B7,Bisphenol A,10,uM,0.828394241,0.516,0.110294614,49.4355,0.7935,64.897,5,2,0,NA,NA,0,NA,NA,NA,0.028127138,3.53E-06,0.837852339,1.578835597,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,B8,Bisphenol A,30,uM,0.227780692,0.444,0.07742887,51.685,0.387,34.871,5,1,1,5,0.072916667,0.822669104,NA,NA,9,0.018601969,0,0.832507613,1.362435844,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C1,Deltamethrin,0,uM,0.83360636,1.53,0.081323315,35.618,0.560333333,25.46166667,10,6,6,9.5,0.114117063,0.975039002,110.73,0.014017594,12.5,0.018142736,9.21E-05,0.633504118,1.204563023,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C2,Deltamethrin,0.03,uM,0.694801345,1.52,0.052927573,57.81846154,0.642,48.11246154,15,13,18,13,0.263276014,6.867956623,52.01470588,0.058393102,35.88888889,0.110193663,0.001707927,0.462289621,1.174096305,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C3,Deltamethrin,0.1,uM,0.727161898,1.89,0.046645616,63.8404,0.506,32.7678,14,10,19,12.26315789,0.202085422,6.524099001,49.18611111,0.065608755,31.63157895,0.100695965,0.000853834,0.64040418,1.216554111,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C4,Deltamethrin,0.3,uM,0.541505901,1.488,0.049643028,55.77185714,0.422428571,44.12957143,10,7,19,10.31578947,0.196776316,8.847132511,45.175,0.046089759,23.78947368,0.086853321,0.0012356,0.471219314,1.379787673,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C5,Deltamethrin,1,uM,0.579475036,2.441538462,0.047703742,57.15225,0.3585,37.74,13,8,10,10.7,0.186164683,3.039426523,90.16111111,0.057047128,21.2,0.042413122,0.000324101,0.453697485,0.972353369,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C6,Deltamethrin,3,uM,0.416784697,1.265,0.037133497,66.33066667,0.293166667,41.51416667,12,6,5,9.2,0.202583333,1.519097222,203.3875,0.018172591,14,0.023728324,1.44E-05,0.643860491,1.209944046,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C7,Deltamethrin,10,uM,0.223677535,0.042,NA,0,NA,NA,10,0,0,NA,NA,0,NA,NA,NA,0.002840762,2.46E-06,0.442496255,1.891855965,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,C8,Deltamethrin,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D1,Cocaine,0,uM,0.653178324,1.521428571,0.066854712,36.7036,0.4678,41.7569,14,10,15,13.46666667,0.126636063,4.546001203,55.34285714,0.022186004,25.2,0.042217952,0.000377707,0.288926442,1.620586114,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D2,Cocaine,0.03,uM,0.819892202,2.208,0.046116396,54.461,0.463428571,37.19564286,15,14,28,11.89285714,0.239850482,7.34870317,30.84444444,0.071037958,29.14285714,0.111097135,0.002702337,0.43030118,1.003902646,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D3,Cocaine,0.1,uM,1.437214104,1.62,0.072904267,33.95175,0.7875,26.25325,8,4,11,9.454545455,0.171220238,1.882175795,82.785,0.036277149,18.18181818,0.032241867,0.000426669,0.634354104,2.093441789,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D4,Cocaine,0.3,uM,0.676807734,1.693846154,0.034568191,74.13730769,0.509538462,42.87384615,13,13,17,13.88235294,0.225306426,12.34659725,53.278125,0.068266899,58.58823529,0.206534204,0.004087614,0.531900563,1.056599108,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D5,Cocaine,1,uM,0.422144678,1.244,0.039967843,64.74558333,0.40425,46.46308333,15,12,20,12.85,0.191393398,10.97369796,45.06842105,0.028352487,31.5,0.146383864,0.001122502,0.369379506,0.829010376,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D6,Cocaine,3,uM,0.485032036,1.45125,0.040701726,66.27176923,0.445538462,43.24223077,16,13,15,14.13333333,0.192554894,10.40297228,58.79642857,0.025609618,48.53333333,0.142680608,0.002068449,0.2970496,0.755185486,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D7,Cocaine,10,uM,0.867805026,2.363076923,0.043932866,65.1845,0.463166667,41.02525,13,12,23,11.13043478,0.188969979,6.277983259,37.81136364,0.040996931,28.04347826,0.098654536,0.001090853,0.605024451,1.46997915,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,D8,Cocaine,30,uM,0.386781128,0.853333333,0.046181782,43.878,0.373428571,66.51685714,9,7,13,9.692307692,0.175736416,6.990521327,69.96666667,0.036260599,18.15384615,0.060481747,0.000667326,0.958704499,1.181610841,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E1,Cytosine Arabinoside,0,uM,1.686932071,3.343636364,0.081204677,37.46255556,0.843666667,31.39433333,11,9,10,9.5,0.2245,1.425601426,82.42222222,0.115583564,24,0.024304512,0.000257689,0.62598306,1.432228344,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E2,Cytosine Arabinoside,0.03,uM,1.288101435,2.22,0.061063738,45.80076923,0.726692308,29.27038462,13,13,22,13.36363636,0.248026245,4.170509949,37.08095238,0.07767104,28.77272727,0.087802258,0.001405251,0.429393152,1.003492741,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E3,Cytosine Arabinoside,0.1,uM,0.838886722,1.458461538,0.066857042,42.79133333,0.517555556,37.02866667,13,9,9,10.66666667,0.227171517,1.591298217,106.725,0.12436003,17.55555556,0.036099891,9.02E-05,0.737041149,1.238281395,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E4,Cytosine Arabinoside,0.3,uM,1.858527061,1.3,0.11978525,50.18725,5.83275,28.552,12,4,3,9,0.194940476,0.232007108,333.725,0.029292428,15.66666667,0.005276812,1.08E-05,0.406171657,2.17301332,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E5,Cytosine Arabinoside,1,uM,0.330470527,0.24,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.001411194,0,1.060240647,1.786807845,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E6,Cytosine Arabinoside,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E7,Cytosine Arabinoside,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,E8,Cytosine Arabinoside,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F1,DEHP,0,uM,1.304027828,2.13,0.073279501,40.69333333,0.767333333,34.69233333,10,6,9,8.444444444,0.220454145,1.173689099,96.96875,0.033025054,15.44444444,0.025974567,0.000195628,0.612767833,2.134900013,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F2,DEHP,0.03,uM,0.570283451,1.25,0.054586526,63.28388889,0.903444444,43.10211111,12,9,14,10.14285714,0.202451105,3.743826669,58.51153846,0.061875644,16.78571429,0.065843878,0.00066375,0.517810969,0.766573266,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F3,DEHP,0.1,uM,1.025486944,1.592727273,0.068901478,32.1796,0.5528,44.8717,11,10,15,12,0.175802808,3.55443333,53.26785714,0.044552924,24.4,0.058299589,0.000341727,0.506504749,1.576765624,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F4,DEHP,0.3,uM,0.827285279,1.82,0.054747532,47.93266667,0.683,40.20833333,9,6,12,10.08333333,0.16745205,3.741693152,69.97727273,0.050639969,21.58333333,0.053976425,0.000561056,0.801215141,2.200485205,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F5,DEHP,1,uM,0.540381097,1.281428571,0.053514701,51.95936364,0.416636364,41.38054545,14,11,15,12.2,0.169503728,6.587347649,54.91785714,0.03504193,30.26666667,0.081489383,0.000503904,0.326947379,1.072832064,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F6,DEHP,3,uM,0.598284729,1.2,0.067526316,32.01325,0.508,25.92725,8,4,11,6.363636364,0.179507576,3.049327354,82.185,0.075852062,12.36363636,0.018939432,0.000231868,0.656637656,1.861571848,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F7,DEHP,10,uM,0.141947072,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0.055976642,0,2.094579959,1.786537052,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,7,F8,DEHP,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_07_00_001.h5
20140827,MW1007-100,9,A1,Acetaminophen,0,uM,2.109674125,5.572,0.066755223,65.10723077,0.906846154,13.57923077,15,13,235,9.970212766,0.112938937,15.62609488,3.802136752,0.065269551,18.9787234,0.117558242,0.004650971,0.587635612,0.775218387,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A2,Acetaminophen,0.03,uM,2.387138276,5.19,0.057151814,61.4783125,0.838375,14.6543125,16,16,480,11.3875,0.096555959,36.73617565,1.860125261,0.051329302,26.35208333,0.243488144,0.011646591,0.254058945,0.490214878,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A3,Acetaminophen,0.1,uM,2.642269226,5.61375,0.047572704,62.7818125,0.8319375,18.160125,16,16,408,11.45833333,0.104055244,29.9643157,2.187346437,0.062222596,27.99019608,0.232962044,0.011856479,0.31978268,0.688740611,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A4,Acetaminophen,0.3,uM,1.839577342,4.1925,0.059687782,69.64753333,0.878533333,19.0636,16,15,334,9.649700599,0.101526979,26.91264039,2.664414414,0.063886447,21.38023952,0.194307714,0.00721171,0.349864459,0.792043049,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A5,Acetaminophen,1,uM,2.118210843,4.65,0.042414315,64.5384375,0.7060625,17.3775625,16,16,391,10.92071611,0.098914399,30.46509344,2.284615385,0.058046699,23.8056266,0.26816901,0.011283577,0.325438305,0.966562861,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A6,Acetaminophen,3,uM,1.47473084,3.872,0.038183701,70.76392857,0.563571429,19.92957143,15,14,132,9.340909091,0.131921146,16.62492486,6.694274809,0.06935039,25.14393939,0.209036075,0.00679205,0.352027577,0.721229148,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A7,Acetaminophen,10,uM,1.139631128,3.19125,0.045320009,57.23792857,0.465428571,20.54521429,16,14,261,8.62835249,0.099588285,28.22727826,3.419615385,0.051790165,17.77777778,0.168744307,0.005222662,0.35533745,0.783710249,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,A8,Acetaminophen,30,uM,1.648447021,3.617142857,0.061992979,60.58807692,0.886153846,16.58861538,14,13,114,9.614035088,0.134173454,11.26261901,7.849115044,0.082153225,20.64912281,0.138869592,0.00415464,0.408219011,0.655959148,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B1,Bisphenol A,0,uM,1.347313267,2.88,0.045837448,63.84707143,0.713214286,23.76142857,15,14,202,10.03960396,0.108658992,22.57288191,4.392039801,0.069603186,20.43069307,0.22704455,0.007796658,0.461234185,0.844555827,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B2,Bisphenol A,0.03,uM,1.997855591,4.6875,0.040972468,63.8211875,0.5715,21.6551875,16,16,268,10.08208955,0.115471188,22.38956172,3.307865169,0.075308975,24.07462687,0.228237584,0.01015823,0.351908666,0.683199995,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B3,Bisphenol A,0.1,uM,1.124933366,2.97,0.037875551,66.74675,0.4785625,23.547125,16,16,182,10.69230769,0.121074165,23.5794404,4.862430939,0.089194519,21.02197802,0.276403041,0.007317968,0.306541919,0.379645112,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B4,Bisphenol A,0.3,uM,1.303782539,3.342857143,0.044304559,58.584,0.497214286,26.61157143,14,14,116,8.905172414,0.117020622,16.65556296,7.370434783,0.061027003,23.70689655,0.169020453,0.005519959,0.302630973,1.154757998,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B5,Bisphenol A,1,uM,0.591349171,1.488,0.036012852,60.643875,0.319875,39.5725,10,8,21,12.76190476,0.127362928,14.7027027,42.2675,0.016550083,38.85714286,0.179368321,0.001529899,0.346326935,1.044371821,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B6,Bisphenol A,3,uM,0.555298058,1.716,0.023586711,73.24407143,0.241785714,36.86278571,15,14,22,15.04545455,0.149568806,21.80689473,40.38095238,0.028791233,75.04545455,0.334024578,0.005149815,0.313414151,0.62007159,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B7,Bisphenol A,10,uM,0.424737568,1.176,0.049800545,59.64175,0.463375,49.023,10,8,18,9.777777778,0.150835538,11.50465357,50.49117647,0.020851048,24.72222222,0.100714054,0.001077135,0.908882967,0.790156791,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,B8,Bisphenol A,30,uM,1.092424339,4.14,0.059273164,62.6594,0.5232,28.002,11,10,32,9.125,0.163026104,5.697356427,27.6516129,0.067578744,19.53125,0.091290312,0.003397189,0.397445889,1.021925166,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C1,Deltamethrin,0,uM,1.731045005,4.252,0.061741778,48.31071429,0.744571429,30.311,15,14,320,9.778125,0.088906227,24.72686924,2.784326019,0.043491727,18.10625,0.154237886,0.005611922,0.312957756,0.603492532,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C2,Deltamethrin,0.03,uM,1.269207145,2.92875,0.036682494,68.7099375,0.5653125,24.997125,16,16,137,10.12408759,0.127161257,19.81209373,6.447426471,0.094178117,26.47445255,0.289393012,0.008753438,0.378581009,0.667368975,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C3,Deltamethrin,0.1,uM,1.077175547,3.081428571,0.032564315,69.54091667,0.410916667,27.65358333,14,12,31,12.41935484,0.144511271,13.87329591,29.15333333,0.033902478,61.38709677,0.253493311,0.004534083,0.344329285,1.15593852,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C4,Deltamethrin,0.3,uM,0.479598645,1.641428571,0.047071464,65.53418182,0.385818182,35.06781818,14,11,22,13.90909091,0.132668843,16.94335938,39.67857143,0.024945242,47.31818182,0.176155927,0.001760077,0.435135481,1.031708381,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C5,Deltamethrin,1,uM,0.869267593,3.06,0.033689753,75.40728571,0.381785714,32.27971429,14,14,23,13.2173913,0.164475301,11.29877168,38.93181818,0.024231011,54.39130435,0.21056289,0.002262041,0.355459852,0.917309526,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C6,Deltamethrin,3,uM,0.9716237,2.14,0.025784213,76.88590909,0.309545455,41.20309091,12,11,15,11.4,0.238643519,5.349252609,59.02142857,0.047461914,37.93333333,0.125085226,0.001651326,0.566996119,1.265731534,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C7,Deltamethrin,10,uM,0.17946323,0.45,0.049050195,47.11385714,0.294571429,83.62485714,14,7,14,13.14285714,0.121697266,10.86956522,67.03846154,0.017192085,17.85714286,0.097329698,0,0.420679779,0.708066767,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,C8,Deltamethrin,30,uM,0.103161645,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,-0.000297485,0,0.930507167,0.878672473,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D1,Cocaine,0,uM,1.14538544,3.79125,0.054682391,60.57126667,0.509466667,26.15673333,16,15,189,9.365079365,0.104682371,21.41516857,4.693085106,0.055085945,18.71957672,0.144480706,0.00419698,0.358718156,0.918742165,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D2,Cocaine,0.03,uM,1.667987912,4.1625,0.046554146,68.79773333,0.682333333,20.11573333,16,15,258,10.16666667,0.111576937,23.2511742,3.460311284,0.06757428,21.68217054,0.241960529,0.008873009,0.247702836,0.869773462,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D3,Cocaine,0.1,uM,1.215532585,2.34,0.049128454,56.84530769,0.594,31.27584615,15,13,91,8.78021978,0.120003598,11.48019712,9.794444444,0.079482143,20.73626374,0.165974786,0.005330699,0.296083231,0.806114348,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D4,Cocaine,0.3,uM,0.734333429,1.808571429,0.03414981,76.02942857,0.5015,41.3335,14,14,27,14.25925926,0.175568382,20.66168623,34.01538462,0.032376622,71.7037037,0.321924854,0.006405139,0.334857811,0.958721805,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D5,Cocaine,1,uM,0.554780401,1.804,0.030985306,68.51473333,0.317,41.08333333,15,15,20,14.8,0.172758929,18.39416058,44.56052632,0.025345443,69.3,0.260737478,0.002997164,0.374778377,0.925160474,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D6,Cocaine,3,uM,0.570310111,1.816,0.030887259,72.26142857,0.367,36.22642857,15,14,18,15.38888889,0.178936449,19.89979445,48.59411765,0.032807225,86.05555556,0.291201034,0.004639842,0.310418073,0.774153491,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D7,Cocaine,10,uM,0.818716802,2.31,0.023777388,71.17435714,0.282857143,39.33628571,14,14,20,13.9,0.178904762,14.6249638,42.30526316,0.029765755,75.75,0.257241407,0.005179681,0.595520619,1.980007019,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,D8,Cocaine,30,uM,1.202720574,3.14,0.042272103,54.038,0.460272727,27.609,12,11,98,8.12244898,0.112620566,15.56932018,8.944845361,0.069615565,20.7755102,0.141560833,0.004404272,0.429671465,1.36494724,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E1,Cytosine Arabinoside,0,uM,1.719638064,4.51875,0.054967244,55.7050625,0.59,19.830625,16,16,106,10.11320755,0.128893075,10.63538139,7.984285714,0.066413298,24.88679245,0.142199727,0.004422096,0.347636123,0.790509906,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E2,Cytosine Arabinoside,0.03,uM,2.121954613,4.21875,0.035953271,66.4535625,0.5925,19.95025,16,16,401,10.75810474,0.103914253,32.8062208,2.22425,0.071289981,25.03990025,0.318410533,0.01444043,0.340163175,0.646270788,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E3,Cytosine Arabinoside,0.1,uM,1.653844783,3.5175,0.065357287,62.248,1.1871875,21.3786875,16,16,138,10.60869565,0.131917029,11.82561308,6.496350365,0.081828915,20.44202899,0.11865981,0.003269386,0.799404176,0.84902256,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E4,Cytosine Arabinoside,0.3,uM,1.626420187,2.327142857,0.095409735,47.5162,1.9963,23.6369,14,10,8,10.375,0.220803571,0.981630868,102.4571429,0.078700336,25.25,0.022799641,0.000378031,0.620406434,1.097111773,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E5,Cytosine Arabinoside,1,uM,0.374192059,0.02,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.004271617,4.68E-06,1.388876855,2.516166734,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E6,Cytosine Arabinoside,3,uM,1.361068153,5.88,0.068778561,40.016,0.315,9.679,1,1,0,NA,NA,0,NA,NA,NA,0.001168582,0,2.36884528,1.604352479,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E7,Cytosine Arabinoside,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,E8,Cytosine Arabinoside,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F1,DEHP,0,uM,1.071106282,2.54,0.077606219,46.00941667,0.77825,39.40408333,15,12,73,9.109589041,0.112096516,8.643507031,12.25277778,0.053064613,17.17808219,0.095881743,0.002287966,0.491400909,1.25248967,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F2,DEHP,0.03,uM,1.200779361,2.8575,0.05926382,60.96146154,0.784384615,26.10346154,16,13,178,8.320224719,0.105663011,16.48383372,4.975706215,0.071721864,16.03932584,0.143107663,0.004340917,0.458315733,0.776283822,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F3,DEHP,0.1,uM,1.745983107,3.6825,0.054192383,51.36246667,0.689933333,25.65613333,16,15,372,9.365591398,0.092622948,26.66375476,2.402021563,0.05606195,18.05107527,0.169641551,0.007170702,0.331935069,0.870012356,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F4,DEHP,0.3,uM,1.606585473,3.344,0.052487093,55.64328571,0.634071429,23.01221429,15,14,293,8.651877133,0.096777696,25.24802499,3.026027397,0.055058717,18.76109215,0.148315971,0.005983499,0.367889984,0.88763357,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F5,DEHP,1,uM,1.625627855,4.0725,0.047627652,65.014875,0.6374375,20.4781875,16,16,176,9.681818182,0.125485809,17.01211191,5.052857143,0.082233618,22.66477273,0.189988098,0.006543091,0.309753648,0.879991292,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F6,DEHP,3,uM,1.602703045,3.78,0.056161558,61.1264,0.7828,20.1378,12,10,68,9.073529412,0.16099396,10.12315838,13.18432836,0.087955661,25.86764706,0.123899117,0.003658658,0.441366494,0.9336619,ON_20140827_MW1007-100_09_00_001.h5
20140827,MW1007-100,9,F7,DEHP,10,uM,0.423940914,0.681818182,0.062199697,48.1585,0.3795,20.2845,11,2,0,NA,NA,0,NA,NA,NA,0.015084567,0.000117188,0.520303548,1.011740613,ON_20140827_MW1007-100_09_00_001.h5
