treatment,apid,rowi,coli,wllt,wllq,conc,rval,srcf,acsn
Bisindolymaleimide 1,MW1007-27b,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-38,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-26b,2,8,t,1,10,1.71534,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-104,4,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-26b,5,8,t,1,10,4.714482,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,1,6,t,1,10,2.542635,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,2,6,t,1,10,2.515809,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,4,6,t,1,10,3.015835,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,5,6,t,1,10,3.307057,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-26a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27b,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-38,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-26a,5,6,t,1,10,16.687483,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27a,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27b,5,6,t,1,10,2.408801,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-38,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-104,3,8,t,1,10,7.791269,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26b,3,8,t,1,10,8.798376,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27a,6,6,t,1,10,5.145601,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27b,6,6,t,1,10,7.00801,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-38,6,6,t,1,10,3.757271,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26a,6,7,t,1,10,10.370675,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-104,6,8,t,1,10,5.3493,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26b,6,8,t,1,10,12.740506,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,1,8,t,1,100,4.668237,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,2,8,t,1,100,1.277422,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,4,8,t,1,100,6.348265,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,5,8,t,1,100,6.20127,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-26a,1,5,t,1,3,8.75323,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-27a,1,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-27b,1,5,t,1,3,9.277072,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-38,1,5,t,1,3,5.889442,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-104,1,6,t,1,3,1.086436,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-26a,2,6,t,1,3,1.950839,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-26b,2,6,t,1,3,2.358465,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-27a,2,6,t,1,3,0.652742,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-27b,2,6,t,1,3,3.247348,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-38,2,6,t,1,3,1.464957,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-104,4,6,t,1,3,1.855492,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Bisindolymaleimide 1,MW1007-26b,5,6,t,1,3,3.518964,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,1,5,t,1,3,10.278683,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,2,5,t,1,3,7.555934,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,4,5,t,1,3,2.606625,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,5,5,t,1,3,5.097571,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-26a,4,5,t,1,3,0.399943,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27a,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27b,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-38,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-26a,5,5,t,1,3,5.213437,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27a,5,5,t,1,3,23.963563,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27b,5,5,t,1,3,9.426868,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-38,5,5,t,1,3,11.3803,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-104,3,7,t,1,3,10.058058,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26b,3,7,t,1,3,8.944016,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27a,6,5,t,1,3,11.245554,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27b,6,5,t,1,3,13.747492,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-38,6,5,t,1,3,3.988838,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26a,6,6,t,1,3,16.027522,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-104,6,7,t,1,3,6.067895,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-26b,6,7,t,1,3,9.659579,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-26a,1,7,t,1,30,7.297198,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-27a,1,7,t,1,30,8.785789,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-27b,1,7,t,1,30,10.319876,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Acetaminophen,MW1007-38,1,7,t,1,30,3.772894,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,1,7,t,1,30,12.753602,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,2,7,t,1,30,8.907488,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-26b,4,7,t,1,30,1.268256,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Glyphosate,MW1007-104,5,7,t,1,30,3.216187,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-26a,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27a,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-27b,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Loperamide,MW1007-38,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-26a,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27a,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-27b,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Mevastatin,MW1007-38,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27a,6,7,t,1,30,7.644754,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-27b,6,7,t,1,30,7.767948,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
Sodium Orthovanadate,MW1007-38,6,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_firing_rate_mean
DMSO,MW1007-104,1,1,n,1,0,8.794646,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,1,1,n,1,0,17.073214,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,1,1,n,1,0,28.725077,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,1,1,n,1,0,13.154545,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,1,1,n,1,0,21.467875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,1,1,n,1,0,15.409675,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,1,8,n,1,0,7.602723,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,1,8,n,1,0,13.703654,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,1,8,n,1,0,8.50875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,1,8,n,1,0,15.031374,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,1,8,n,1,0,12.123506,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,2,1,n,1,0,17.420223,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,2,1,n,1,0,28.57125,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,2,1,n,1,0,8.354,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,2,1,n,1,0,14.985495,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,2,1,n,1,0,14.086875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,2,1,n,1,0,6.926014,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,2,7,n,1,0,2.42,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,2,8,n,1,0,26.895625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,2,8,n,1,0,20.653455,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,2,8,n,1,0,17.0175,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,2,8,n,1,0,6.1875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,3,1,n,1,0,21.755126,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,3,1,n,1,0,25.223269,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,3,1,n,1,0,14.257286,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,3,1,n,1,0,11.965,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,3,1,n,1,0,18.691875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,3,1,n,1,0,8.125714,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,3,8,n,1,0,18.675268,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,3,8,n,1,0,4.479643,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,3,8,n,1,0,16.850357,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,3,8,n,1,0,7.454615,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,4,1,n,1,0,12.305223,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,4,1,n,1,0,16.830625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,4,1,n,1,0,17.225795,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,4,1,n,1,0,10.393125,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,4,1,n,1,0,18.65,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,4,1,n,1,0,12.6175,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,4,8,n,1,0,12.44584,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,4,8,n,1,0,26.258615,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,4,8,n,1,0,13.05544,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,4,8,n,1,0,16.9185,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,4,8,n,1,0,11.185577,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,5,1,n,1,0,19.004866,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,5,1,n,1,0,27.524083,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,5,1,n,1,0,14.315982,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,5,1,n,1,0,12.859554,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,5,1,n,1,0,19.27517,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,5,1,n,1,0,9.552168,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,5,7,n,1,0,0,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,5,8,n,1,0,25.619375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,5,8,n,1,0,19.9365,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,5,8,n,1,0,14.686946,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,5,8,n,1,0,6.369231,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-104,6,1,n,1,0,14.429598,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,6,1,n,1,0,19.426607,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26b,6,1,n,1,0,11.530286,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,6,1,n,1,0,8.72625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,6,1,n,1,0,13.898571,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,6,1,n,1,0,12.199375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-26a,6,8,n,1,0,21.796364,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27a,6,8,n,1,0,20.976577,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-27b,6,8,n,1,0,25.5025,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
DMSO,MW1007-38,6,8,n,1,0,11.915,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,2,t,1,3e-04,28.73625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,3,t,1,0.001,16.560857,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27a,3,2,t,1,0.003,16.984817,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27b,3,2,t,1,0.003,16.925,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-38,3,2,t,1,0.003,10.545,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,4,t,1,0.003,19.640872,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27a,3,3,t,1,0.01,9.52019,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27b,3,3,t,1,0.01,17.053125,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-38,3,3,t,1,0.01,12.6025,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,5,t,1,0.01,21.098571,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,3,2,t,1,0.01,10.092317,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,3,2,t,1,0.01,15.42851,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,6,2,t,1,0.01,15.682871,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,6,2,t,1,0.01,15.5415,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-104,1,2,t,1,0.03,13.617054,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26a,2,2,t,1,0.03,18.270446,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26b,2,2,t,1,0.03,13.962923,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-27a,2,2,t,1,0.03,22.830375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-27b,2,2,t,1,0.03,14.491339,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-38,2,2,t,1,0.03,11.552625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-104,4,2,t,1,0.03,14.55375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26b,5,2,t,1,0.03,12.090192,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27a,3,4,t,1,0.03,11.89483,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27b,3,4,t,1,0.03,12.152679,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-38,3,4,t,1,0.03,9.679269,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,6,t,1,0.03,19.132232,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,3,3,t,1,0.03,12.035462,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,3,3,t,1,0.03,9.96775,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26a,6,2,t,1,0.03,17.382054,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,6,3,t,1,0.03,18.101875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,6,3,t,1,0.03,18.093125,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-26a,1,2,t,1,0.1,23.17875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-27a,1,2,t,1,0.1,11.943,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-27b,1,2,t,1,0.1,19.3875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-38,1,2,t,1,0.1,13.5825,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-104,1,3,t,1,0.1,13.262857,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26a,2,3,t,1,0.1,22.552143,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26b,2,3,t,1,0.1,9.091429,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-27a,2,3,t,1,0.1,14.800625,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-27b,2,3,t,1,0.1,9.663214,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-38,2,3,t,1,0.1,10.7725,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-104,4,3,t,1,0.1,14.089464,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26b,5,3,t,1,0.1,16.982304,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27a,3,5,t,1,0.1,13.155341,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-27b,3,5,t,1,0.1,12.976312,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-38,3,5,t,1,0.1,13.553286,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Domoic Acid,MW1007-26a,3,7,t,1,0.1,10.058,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Glyphosate,MW1007-26b,1,2,t,1,0.1,17.453,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Glyphosate,MW1007-104,2,2,t,1,0.1,13.857308,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Glyphosate,MW1007-26b,4,2,t,1,0.1,10.157292,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Glyphosate,MW1007-104,5,2,t,1,0.1,17.30275,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Loperamide,MW1007-26a,4,2,t,1,0.1,14.834821,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Loperamide,MW1007-27a,4,2,t,1,0.1,14.292619,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Loperamide,MW1007-27b,4,2,t,1,0.1,10.795375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Loperamide,MW1007-38,4,2,t,1,0.1,10.917375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Mevastatin,MW1007-26a,5,2,t,1,0.1,20.862,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Mevastatin,MW1007-27a,5,2,t,1,0.1,15.599375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Mevastatin,MW1007-27b,5,2,t,1,0.1,13.524,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Mevastatin,MW1007-38,5,2,t,1,0.1,14.954667,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,3,4,t,1,0.1,17.175227,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,3,4,t,1,0.1,10.293,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-27a,6,2,t,1,0.1,13.52375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-27b,6,2,t,1,0.1,13.135167,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-38,6,2,t,1,0.1,14.9475,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26a,6,3,t,1,0.1,26.159856,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-104,6,4,t,1,0.1,25.704655,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Sodium Orthovanadate,MW1007-26b,6,4,t,1,0.1,19.678846,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-26a,1,3,t,1,0.3,17.024938,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-27a,1,3,t,1,0.3,14.436346,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-27b,1,3,t,1,0.3,21.569375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Acetaminophen,MW1007-38,1,3,t,1,0.3,17.257232,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-104,1,4,t,1,0.3,6.4875,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
Bisindolymaleimide 1,MW1007-26a,2,4,t,1,0.3,18.823089,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_rate
