"date","Plate.SN","DIV","well","treatment","dose","units","file.name","wt.mean.resistance","wllq_by_well","wllq_notes_by_well"
20211103,"MW502622B",9,"A1","Deltamethrin","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.065907,"1",""
20211103,"MW502622B",9,"A2","EtOH:DMSO","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",23.186158,"1",""
20211103,"MW502622B",9,"A3","Deltamethrin","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",22.420111,"1",""
20211103,"MW502622B",9,"A4","Deltamethrin","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",18.98441,"1",""
20211103,"MW502622B",9,"A5","Deltamethrin","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",18.812603,"1",""
20211103,"MW502622B",9,"A6","Deltamethrin","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",23.687992,"1",""
20211103,"MW502622B",9,"A7","Deltamethrin","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.471306,"1",""
20211103,"MW502622B",9,"A8","Deltamethrin","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",6.499707,"1",""
20211103,"MW502622B",9,"B1","Thiamethoxam","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",20.934643,"1",""
20211103,"MW502622B",9,"B2","DMSO","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",22.386933,"1",""
20211103,"MW502622B",9,"B3","Thiamethoxam","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.096335,"1",""
20211103,"MW502622B",9,"B4","Thiamethoxam","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.397095,"1",""
20211103,"MW502622B",9,"B5","Thiamethoxam","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",23.245104,"1",""
20211103,"MW502622B",9,"B6","Thiamethoxam","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",7.326528,"1",""
20211103,"MW502622B",9,"B7","Thiamethoxam","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",8.031757,"1",""
20211103,"MW502622B",9,"B8","Thiamethoxam","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",7.027371,"1",""
20211103,"MW502622B",9,"C1","Tributyltin Chloride","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",20.809004,"1",""
20211103,"MW502622B",9,"C2","DMSO","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",20.548304,"1",""
20211103,"MW502622B",9,"C3","Tributyltin Chloride","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",10.15833,"1",""
20211103,"MW502622B",9,"C4","Tributyltin Chloride","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"C5","Tributyltin Chloride","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",6.483398,"1",""
20211103,"MW502622B",9,"C6","Tributyltin Chloride","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"C7","Tributyltin Chloride","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"C8","Tributyltin Chloride","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"D1","Rotenone","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",13.52856,"1",""
20211103,"MW502622B",9,"D2","DMSO","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.626656,"1",""
20211103,"MW502622B",9,"D3","Rotenone","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",10.748123,"1",""
20211103,"MW502622B",9,"D4","Rotenone","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",10.448953,"1",""
20211103,"MW502622B",9,"D5","Rotenone","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",17.845944,"1",""
20211103,"MW502622B",9,"D6","Rotenone","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",6.346666,"1",""
20211103,"MW502622B",9,"D7","Rotenone","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"D8","Rotenone","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",9,"E1","Glyphosate","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",15.353685,"1",""
20211103,"MW502622B",9,"E2","H2O","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",20.742649,"1",""
20211103,"MW502622B",9,"E3","Glyphosate","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.535238,"1",""
20211103,"MW502622B",9,"E4","Glyphosate","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.281414,"1",""
20211103,"MW502622B",9,"E5","Glyphosate","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",17.921945,"1",""
20211103,"MW502622B",9,"E6","Glyphosate","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",21.558553,"1",""
20211103,"MW502622B",9,"E7","Glyphosate","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",19.462503,"1",""
20211103,"MW502622B",9,"E8","Glyphosate","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",8.636106,"1",""
20211103,"MW502622B",9,"F1","Lindane","0.03","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",14.003628,"1",""
20211103,"MW502622B",9,"F2","EtOH","0","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",9.902702,"1",""
20211103,"MW502622B",9,"F3","Lindane","0.1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",15.876354,"1",""
20211103,"MW502622B",9,"F4","Lindane","0.3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",15.380503,"1",""
20211103,"MW502622B",9,"F5","Lindane","1","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",16.427301,"1",""
20211103,"MW502622B",9,"F6","Lindane","3","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",16.704888,"1",""
20211103,"MW502622B",9,"F7","Lindane","10","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",18.553456,"1",""
20211103,"MW502622B",9,"F8","Lindane","30","uM","iNFA_20211103_MW502622B_09_00(001)(000)_Compiler.csv",17.939689,"1",""
20211103,"MW502622B",12,"A1","Deltamethrin","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",17.04794,"1",""
20211103,"MW502622B",12,"A2","EtOH:DMSO","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",22.331167,"1",""
20211103,"MW502622B",12,"A3","Deltamethrin","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",21.005033,"1",""
20211103,"MW502622B",12,"A4","Deltamethrin","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",13.452855,"1",""
20211103,"MW502622B",12,"A5","Deltamethrin","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",15.287086,"1",""
20211103,"MW502622B",12,"A6","Deltamethrin","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",20.544257,"1",""
20211103,"MW502622B",12,"A7","Deltamethrin","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",22.262493,"1",""
20211103,"MW502622B",12,"A8","Deltamethrin","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"B1","Thiamethoxam","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",19.249532,"1",""
20211103,"MW502622B",12,"B2","DMSO","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",19.715627,"1",""
20211103,"MW502622B",12,"B3","Thiamethoxam","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",17.292584,"1",""
20211103,"MW502622B",12,"B4","Thiamethoxam","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",16.773355,"1",""
20211103,"MW502622B",12,"B5","Thiamethoxam","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",27.197997,"1",""
20211103,"MW502622B",12,"B6","Thiamethoxam","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",6.159037,"1",""
20211103,"MW502622B",12,"B7","Thiamethoxam","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",6.687362,"1",""
20211103,"MW502622B",12,"B8","Thiamethoxam","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",5.938367,"1",""
20211103,"MW502622B",12,"C1","Tributyltin Chloride","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",18.789823,"1",""
20211103,"MW502622B",12,"C2","DMSO","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",19.395597,"1",""
20211103,"MW502622B",12,"C3","Tributyltin Chloride","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"C4","Tributyltin Chloride","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"C5","Tributyltin Chloride","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"C6","Tributyltin Chloride","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"C7","Tributyltin Chloride","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"C8","Tributyltin Chloride","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"D1","Rotenone","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",13.79373,"1",""
20211103,"MW502622B",12,"D2","DMSO","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",18.582876,"1",""
20211103,"MW502622B",12,"D3","Rotenone","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",10.397992,"1",""
20211103,"MW502622B",12,"D4","Rotenone","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",7.287848,"1",""
20211103,"MW502622B",12,"D5","Rotenone","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"D6","Rotenone","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"D7","Rotenone","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"D8","Rotenone","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",0,"1",""
20211103,"MW502622B",12,"E1","Glyphosate","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",15.680097,"1",""
20211103,"MW502622B",12,"E2","H2O","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",19.835379,"1",""
20211103,"MW502622B",12,"E3","Glyphosate","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",18.488157,"1",""
20211103,"MW502622B",12,"E4","Glyphosate","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",16.579318,"1",""
20211103,"MW502622B",12,"E5","Glyphosate","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",16.358099,"1",""
20211103,"MW502622B",12,"E6","Glyphosate","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",21.198998,"1",""
20211103,"MW502622B",12,"E7","Glyphosate","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",28.526198,"1",""
20211103,"MW502622B",12,"E8","Glyphosate","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",9.579306,"1",""
20211103,"MW502622B",12,"F1","Lindane","0.03","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",15.942677,"1",""
20211103,"MW502622B",12,"F2","EtOH","0","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",14.938356,"1",""
20211103,"MW502622B",12,"F3","Lindane","0.1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",17.551504,"1",""
20211103,"MW502622B",12,"F4","Lindane","0.3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",15.4212,"1",""
20211103,"MW502622B",12,"F5","Lindane","1","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",18.083198,"1",""
20211103,"MW502622B",12,"F6","Lindane","3","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",16.088128,"1",""
20211103,"MW502622B",12,"F7","Lindane","10","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",18.300488,"1",""
20211103,"MW502622B",12,"F8","Lindane","30","uM","iNFA_20211103_MW502622B_12_00(000)_Compiler.csv",17.21446,"1",""
20211103,"MW502622D",0,"A1","Tributyltin Chloride","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.837485,"1",""
20211103,"MW502622D",0,"A2","DMSO","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.446222,"1",""
20211103,"MW502622D",0,"A3","Tributyltin Chloride","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",9.975885,"1",""
20211103,"MW502622D",0,"A4","Tributyltin Chloride","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.977247,"1",""
20211103,"MW502622D",0,"A5","Tributyltin Chloride","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.495319,"1",""
20211103,"MW502622D",0,"A6","Tributyltin Chloride","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.374973,"1",""
20211103,"MW502622D",0,"A7","Tributyltin Chloride","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.240451,"1",""
20211103,"MW502622D",0,"A8","Tributyltin Chloride","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.114264,"1",""
20211103,"MW502622D",0,"B1","Deltamethrin","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.768986,"1",""
20211103,"MW502622D",0,"B2","EtOH:DMSO","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.277276,"1",""
20211103,"MW502622D",0,"B3","Deltamethrin","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.819143,"1",""
20211103,"MW502622D",0,"B4","Deltamethrin","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.061038,"1",""
20211103,"MW502622D",0,"B5","Deltamethrin","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.807373,"1",""
20211103,"MW502622D",0,"B6","Deltamethrin","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.478627,"1",""
20211103,"MW502622D",0,"B7","Deltamethrin","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.571615,"1",""
20211103,"MW502622D",0,"B8","Deltamethrin","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.362919,"1",""
20211103,"MW502622D",0,"C1","Thiamethoxam","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.352037,"1",""
20211103,"MW502622D",0,"C2","DMSO","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.458197,"1",""
20211103,"MW502622D",0,"C3","Thiamethoxam","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.298117,"1",""
20211103,"MW502622D",0,"C4","Thiamethoxam","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.485468,"1",""
20211103,"MW502622D",0,"C5","Thiamethoxam","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",9.383234,"1",""
20211103,"MW502622D",0,"C6","Thiamethoxam","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.567252,"1",""
20211103,"MW502622D",0,"C7","Thiamethoxam","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.362289,"1",""
20211103,"MW502622D",0,"C8","Thiamethoxam","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.192622,"1",""
20211103,"MW502622D",0,"D1","Lindane","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.011256,"1",""
20211103,"MW502622D",0,"D2","EtOH","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.794975,"1",""
20211103,"MW502622D",0,"D3","Lindane","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.696754,"1",""
20211103,"MW502622D",0,"D4","Lindane","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.188071,"1",""
20211103,"MW502622D",0,"D5","Lindane","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.030922,"1",""
20211103,"MW502622D",0,"D6","Lindane","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.763288,"1",""
20211103,"MW502622D",0,"D7","Lindane","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.369777,"1",""
20211103,"MW502622D",0,"D8","Lindane","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.151781,"1",""
20211103,"MW502622D",0,"E1","Rotenone","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",8.91878,"1",""
20211103,"MW502622D",0,"E2","DMSO","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.877388,"1",""
20211103,"MW502622D",0,"E3","Rotenone","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.101413,"1",""
20211103,"MW502622D",0,"E4","Rotenone","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.454941,"1",""
20211103,"MW502622D",0,"E5","Rotenone","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.215524,"1",""
20211103,"MW502622D",0,"E6","Rotenone","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.184223,"1",""
20211103,"MW502622D",0,"E7","Rotenone","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.368147,"1",""
20211103,"MW502622D",0,"E8","Rotenone","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.087756,"1",""
20211103,"MW502622D",0,"F1","Glyphosate","0.03","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.727818,"1",""
20211103,"MW502622D",0,"F2","H2O","0","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.36445,"1",""
20211103,"MW502622D",0,"F3","Glyphosate","0.1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.788565,"1",""
20211103,"MW502622D",0,"F4","Glyphosate","0.3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.042897,"1",""
20211103,"MW502622D",0,"F5","Glyphosate","1","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.65471,"1",""
20211103,"MW502622D",0,"F6","Glyphosate","3","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",12.847496,"1",""
20211103,"MW502622D",0,"F7","Glyphosate","10","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",11.343487,"1",""
20211103,"MW502622D",0,"F8","Glyphosate","30","uM","iNFA_20211103_MW502622D_00_(000)(000)_Compiler.csv",10.628819,"1",""
20211103,"MW502622D",2,"A1","Tributyltin Chloride","0.03","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.522546,"1",""
20211103,"MW502622D",2,"A2","DMSO","0","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",22.598038,"1",""
20211103,"MW502622D",2,"A3","Tributyltin Chloride","0.1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.314025,"1",""
20211103,"MW502622D",2,"A4","Tributyltin Chloride","0.3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.321793,"1",""
20211103,"MW502622D",2,"A5","Tributyltin Chloride","1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.576308,"1",""
20211103,"MW502622D",2,"A6","Tributyltin Chloride","3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.43291,"1",""
20211103,"MW502622D",2,"A7","Tributyltin Chloride","10","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",7.942605,"1",""
20211103,"MW502622D",2,"A8","Tributyltin Chloride","30","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",8.659756,"1",""
20211103,"MW502622D",2,"B1","Deltamethrin","0.03","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.400598,"1",""
20211103,"MW502622D",2,"B2","EtOH:DMSO","0","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.930651,"1",""
20211103,"MW502622D",2,"B3","Deltamethrin","0.1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.387022,"1",""
20211103,"MW502622D",2,"B4","Deltamethrin","0.3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.226387,"1",""
20211103,"MW502622D",2,"B5","Deltamethrin","1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.293561,"1",""
20211103,"MW502622D",2,"B6","Deltamethrin","3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.416728,"1",""
20211103,"MW502622D",2,"B7","Deltamethrin","10","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.796031,"1",""
20211103,"MW502622D",2,"B8","Deltamethrin","30","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.060936,"1",""
20211103,"MW502622D",2,"C1","Thiamethoxam","0.03","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.061697,"1",""
20211103,"MW502622D",2,"C2","DMSO","0","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.856566,"1",""
20211103,"MW502622D",2,"C3","Thiamethoxam","0.1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",15.729384,"1",""
20211103,"MW502622D",2,"C4","Thiamethoxam","0.3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.627065,"1",""
20211103,"MW502622D",2,"C5","Thiamethoxam","1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.509033,"1",""
20211103,"MW502622D",2,"C6","Thiamethoxam","3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.614684,"1",""
20211103,"MW502622D",2,"C7","Thiamethoxam","10","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",16.387965,"1",""
20211103,"MW502622D",2,"C8","Thiamethoxam","30","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.78666,"1",""
20211103,"MW502622D",2,"D1","Lindane","0.03","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",12.802196,"1",""
20211103,"MW502622D",2,"D2","EtOH","0","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",18.196656,"1",""
20211103,"MW502622D",2,"D3","Lindane","0.1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.699709,"1",""
20211103,"MW502622D",2,"D4","Lindane","0.3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",22.927232,"1",""
20211103,"MW502622D",2,"D5","Lindane","1","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",20.387314,"1",""
20211103,"MW502622D",2,"D6","Lindane","3","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",19.844172,"1",""
20211103,"MW502622D",2,"D7","Lindane","10","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",23.71425,"1",""
20211103,"MW502622D",2,"D8","Lindane","30","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",13.673022,"1",""
20211103,"MW502622D",2,"E1","Rotenone","0.03","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",12.228751,"1",""
20211103,"MW502622D",2,"E2","DMSO","0","uM","iNFA_20211103_MW502622D_02_00(000)(000)_Compiler.csv",17.277069,"1",""
